,trial_type,response,story_pass,s_or_q,state,qtype,edge,altedge,slider_true_right,objective_pr,edge_count,altedge_count,ex_pr_edge,ex_pr_altedge,resp_objective,resp_ex_pr_edge,resp_ex_pr_altedge,response_right,response_objective_right,response_experienced_right,correct
1166,instructions,,71,s,END,,,,,,647.0,647.0,50.0,50.0,,,,False,False,False,True
1167,instructions,,72,s,BEGIN,,,,,,648.0,648.0,50.0,50.0,,,,False,False,False,True
1168,html-slider-response,100.0,72,q,BEGIN,Default,BEGINWalktofront,BEGINWalktoback,False,40.0,27.0,36.0,42.857142857142854,57.14285714285714,60.0,57.142857142857146,42.85714285714286,True,True,True,True
1169,instructions,,72,s,Walktofront,,,,,,649.0,649.0,50.0,50.0,,,,False,False,False,True
1170,html-slider-response,0.0,72,q,Walktofront,Default,WalktofrontStepinfront,WalktofrontSayexcuseme,False,50.0,19.0,12.0,61.29032258064516,38.70967741935484,50.0,38.70967741935484,61.29032258064516,False,True,True,False
1171,instructions,,72,s,Stepinfront,,,,,,650.0,650.0,50.0,50.0,,,,False,False,False,True
1172,html-slider-response,0.0,72,q,Stepinfront,Default,StepinfrontIgnore,StepinfrontSubjectstares,True,44.0,18.0,26.0,40.909090909090914,59.09090909090909,44.0,40.909090909090914,59.09090909090909,False,True,True,False
1173,instructions,,72,s,Ignore,,,,,,651.0,651.0,50.0,50.0,,,,False,False,False,True
1174,html-slider-response,0.0,72,q,Ignore,Alter,IgnoreTurntobarista,IgnoreTurntobarista,False,100.0,4.0,4.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1175,instructions,,72,s,Turntobarista,,,,,,652.0,652.0,50.0,50.0,,,,False,False,False,True
1176,html-slider-response,0.0,72,q,Turntobarista,Default,TurntobaristaDessertcrumble,TurntobaristaCreamsplash,False,50.0,14.0,11.0,56.00000000000001,44.0,50.0,43.99999999999999,56.0,False,True,True,False
1177,instructions,,72,s,Dessertcrumble,,,,,,653.0,653.0,50.0,50.0,,,,False,False,False,True
1178,html-slider-response,0.0,72,q,Dessertcrumble,Alter,DessertcrumbleBaristaorders,DessertcrumbleBaristaorders,False,100.0,38.0,38.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1179,instructions,,72,s,Baristaorders,,,,,,654.0,654.0,50.0,50.0,,,,False,False,False,True
1180,html-slider-response,0.0,72,q,Baristaorders,Default,BaristaordersLovejuice,BaristaordersHatecoffee,True,70.0,32.0,8.0,80.0,20.0,70.0,80.0,20.0,False,True,True,False
1181,instructions,,72,s,Lovejuice,,,,,,655.0,655.0,50.0,50.0,,,,False,False,False,True
1182,html-slider-response,100.0,72,q,Lovejuice,Alter,LovejuiceEND,LovejuiceEND,True,100.0,36.0,36.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1183,instructions,,72,s,END,,,,,,656.0,656.0,50.0,50.0,,,,False,False,False,True
1184,instructions,,73,s,BEGIN,,,,,,657.0,657.0,50.0,50.0,,,,False,False,False,True
1185,html-slider-response,0.0,73,q,BEGIN,Default,BEGINWalktoback,BEGINWalktofront,True,60.0,36.0,28.0,56.25,43.75,60.0,56.25,43.75,False,True,True,False
1186,instructions,,73,s,Walktoback,,,,,,658.0,658.0,50.0,50.0,,,,False,False,False,True
1187,html-slider-response,100.0,73,q,Walktoback,Permute,WalktobackStepinfront,WalktobackStepinfront,True,100.0,31.0,31.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1188,instructions,,73,s,Stepinfront,,,,,,659.0,659.0,50.0,50.0,,,,False,False,False,True
1189,html-slider-response,0.0,73,q,Stepinfront,Default,StepinfrontIgnore,StepinfrontSubjectstares,True,44.0,19.0,26.0,42.22222222222222,57.77777777777777,44.0,42.22222222222222,57.77777777777777,False,True,True,False
1190,instructions,,73,s,Ignore,,,,,,660.0,660.0,50.0,50.0,,,,False,False,False,True
1191,html-slider-response,100.0,73,q,Ignore,Permute,IgnoreXstare,IgnoreXstare,True,100.0,10.0,10.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1192,instructions,,73,s,Xstare,,,,,,661.0,661.0,50.0,50.0,,,,False,False,False,True
1193,html-slider-response,0.0,73,q,Xstare,Permute,XstareDessertcrumble,XstareDessertcrumble,False,100.0,16.0,16.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1194,instructions,,73,s,Dessertcrumble,,,,,,662.0,662.0,50.0,50.0,,,,False,False,False,True
1195,html-slider-response,100.0,73,q,Dessertcrumble,Default,DessertcrumbleBaristaorders,DessertcrumbleCallpoliceman,True,90.0,39.0,13.0,75.0,25.0,90.0,75.0,25.0,True,True,True,True
1196,instructions,,73,s,Baristaorders,,,,,,663.0,663.0,50.0,50.0,,,,False,False,False,True
1197,html-slider-response,0.0,73,q,Baristaorders,Permute,BaristaordersHatecoffee,BaristaordersHatecoffee,False,100.0,8.0,8.0,50.0,50.0,0.0,50.0,50.0,False,False,True,True
1198,instructions,,73,s,Hatecoffee,,,,,,664.0,664.0,50.0,50.0,,,,False,False,False,True
1199,html-slider-response,100.0,73,q,Hatecoffee,Alter,HatecoffeeEND,HatecoffeeEND,True,100.0,26.0,26.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1200,instructions,,73,s,END,,,,,,665.0,665.0,50.0,50.0,,,,False,False,False,True
1201,instructions,,74,s,BEGIN,,,,,,666.0,666.0,50.0,50.0,,,,False,False,False,True
1202,html-slider-response,100.0,74,q,BEGIN,Default,BEGINWalktofront,BEGINWalktoback,True,40.0,28.0,37.0,43.07692307692308,56.92307692307692,40.0,43.07692307692308,56.92307692307692,True,True,True,True
1203,instructions,,74,s,Walktofront,,,,,,667.0,667.0,50.0,50.0,,,,False,False,False,True
1204,html-slider-response,0.0,74,q,Walktofront,Default,WalktofrontSayexcuseme,WalktofrontStepinfront,True,50.0,12.0,20.0,37.5,62.5,50.0,37.5,62.5,False,True,True,False
1205,instructions,,74,s,Sayexcuseme,,,,,,668.0,668.0,50.0,50.0,,,,False,False,False,True
1206,html-slider-response,100.0,74,q,Sayexcuseme,Permute,SayexcusemeSubjectstares,SayexcusemeSubjectstares,True,100.0,6.0,6.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1207,instructions,,74,s,Subjectstares,,,,,,669.0,669.0,50.0,50.0,,,,False,False,False,True
1208,html-slider-response,100.0,74,q,Subjectstares,Default,SubjectstaresTurntobarista,SubjectstaresXshove,False,66.0,19.0,10.0,65.51724137931035,34.48275862068966,34.0,34.48275862068965,65.51724137931035,True,True,True,True
1209,instructions,,74,s,Turntobarista,,,,,,670.0,670.0,50.0,50.0,,,,False,False,False,True
1210,html-slider-response,0.0,74,q,Turntobarista,Default,TurntobaristaDessertcrumble,TurntobaristaCreamsplash,False,50.0,15.0,11.0,57.692307692307686,42.30769230769231,50.0,42.307692307692314,57.69230769230769,False,True,True,False
1211,instructions,,74,s,Dessertcrumble,,,,,,671.0,671.0,50.0,50.0,,,,False,False,False,True
1212,html-slider-response,0.0,74,q,Dessertcrumble,Default,DessertcrumbleBaristaorders,DessertcrumbleCallpoliceman,False,90.0,40.0,13.0,75.47169811320755,24.528301886792452,10.0,24.52830188679245,75.47169811320755,False,True,True,False
1213,instructions,,74,s,Baristaorders,,,,,,672.0,672.0,50.0,50.0,,,,False,False,False,True
1214,html-slider-response,100.0,74,q,Baristaorders,Permute,BaristaordersLovejuice,BaristaordersLovejuice,True,100.0,33.0,33.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1215,instructions,,74,s,Lovejuice,,,,,,673.0,673.0,50.0,50.0,,,,False,False,False,True
1216,html-slider-response,100.0,74,q,Lovejuice,Alter,LovejuiceEND,LovejuiceEND,True,100.0,37.0,37.0,50.0,50.0,100.0,50.0,50.0,True,True,True,True
1217,instructions,,74,s,END,,,,,,674.0,674.0,50.0,50.0,,,,False,False,False,True
